index,fB_median_Thorax,Ti_median_Thorax,Te_median_Thorax,duty_median_Thorax,fBirq_Abd,Tiirq_Abd,Teirq_Abd,duty_irq_Abd,fBmedian_Abdomen,Ti_median_Abdomen,Te_median_Abdomen,duty_median_Abdomen,fBirq_Thorax,Tiirq_Thorax,Teirq_Thorax,duty_irq_Thorax,fB_median_Tot,Ti_median_Tot,Te_median_Tot,duty_median_Tot,fBirq_Tot,Tiirq_Tot,Teirq_Tot,duty_irq_Tot,activity
253500,18.181818181818183,1.3,1.3,0.5,8.585858585858585,1.4,1.4,0.39335887611749687,21.42857142857143,1.4,1.3,0.5,7.466552953174706,4.025518007007763,3.682921600693386,0.14803528041516,21.42857142857143,1.3,1.2,0.5,9.625668449197864,0.8,0.8,0.19259259259259254,supine
253800,18.75,1.3,1.3,0.5,7.762291908633371,1.4,1.4,0.39398583536514575,21.42857142857143,1.4,1.3,0.5,7.467674260273959,4.0219734932290345,3.679637741961521,0.14790742486302097,21.42857142857143,1.3,1.2,0.5,9.625668449197864,0.8,0.8,0.19259259259259254,lying_right
254100,18.75,1.3,1.3,0.5,7.588075880758806,1.4,1.4,0.396011396011396,21.42857142857143,1.4,1.3,0.5,7.490814787182859,3.267837977552949,3.310536465765138,0.1491783410297527,22.22222222222222,1.2,1.2,0.5,9.82142857142857,0.7999999999999999,0.7999999999999999,0.17444219066937122,lying_right
254400,18.75,1.3,1.3,0.5,6.837606837606838,1.3000000000000003,1.4,0.396011396011396,21.42857142857143,1.4,1.3,0.5,7.419458689534347,2.1779653910729566,2.294645925539399,0.14736299740656086,23.07692307692308,1.1,1.1,0.5,10.64516129032258,0.7000000000000001,0.7000000000000001,0.16666666666666669,stairs
254700,19.35483870967742,1.3,1.3,0.5,7.287449392712547,1.3000000000000003,1.3000000000000003,0.3923076923076923,22.22222222222222,1.3,1.3,0.5,9.034928968078937,1.018360714195229,0.9539960013866365,0.13483624788264403,28.57142857142857,1.0,1.0,0.5,15.277777777777779,0.5,0.5,0.1428571428571429,stairs
255000,19.35483870967742,1.3,1.3,0.5,7.287449392712547,1.3000000000000003,1.3000000000000003,0.3923076923076923,22.22222222222222,1.3,1.3,0.5,9.030843665425557,1.0178493700192512,0.9534916041250516,0.13478564957438977,28.57142857142857,1.0,1.0,0.5,15.277777777777779,0.5,0.5,0.1428571428571429,walking
255300,19.35483870967742,1.3,1.3,0.5,7.287449392712547,1.3000000000000003,1.3000000000000003,0.3923076923076923,23.076923076923073,1.3,1.3,0.5,9.094821848669989,0.9975658051154741,0.9449819934972209,0.13445222422821604,28.57142857142857,1.0,1.0,0.5,15.277777777777779,0.5,0.5,0.1428571428571429,walking
255600,19.35483870967742,1.3,1.3,0.5,7.287449392712547,1.3000000000000003,1.3000000000000003,0.3923076923076923,23.076923076923073,1.3,1.3,0.5,9.108654382007522,0.9914721273476462,0.9430795246109891,0.13414661753812823,30.0,1.0,1.0,0.5,16.923076923076927,0.6000000000000001,0.6000000000000001,0.1428571428571429,walking
255900,19.35483870967742,1.3,1.3,0.5,7.287449392712547,1.3000000000000003,1.3000000000000003,0.3923076923076923,23.076923076923073,1.3,1.2,0.5,9.4066192872305,0.9573952232946061,0.9150675848781697,0.13355029400535037,30.0,1.0,1.0,0.5,16.923076923076927,0.6000000000000001,0.6000000000000001,0.1428571428571429,walking
256200,18.181818181818183,1.3,1.3,0.5,9.178743961352655,1.2999999999999998,1.5,0.39335887611749687,21.42857142857143,1.4,1.3,0.5,7.407894355179344,2.3151296113257613,2.4631336861720707,0.14841969485328613,26.086956521739133,1.1,1.1,0.5,12.643678160919546,0.7,0.5999999999999999,0.14835164835164832,walking
256500,18.181818181818183,1.3,1.3,0.5,9.456264775413711,1.4,1.5,0.3955375253549696,21.42857142857143,1.4,1.3,0.5,7.4158261504705925,2.6487575224899684,2.7917551458084224,0.1495650999708268,25.0,1.1,1.1,0.5,13.333333333333336,0.7,0.7,0.1538461538461538,walking
256800,18.181818181818183,1.3,1.3,0.5,9.178743961352655,1.2999999999999998,1.5,0.39335887611749687,21.42857142857143,1.4,1.3,0.5,7.410684397741382,2.262050017446762,2.4820196352574633,0.14849310852288863,26.086956521739133,1.1,1.1,0.5,12.643678160919546,0.7,0.5999999999999999,0.14835164835164832,walking
257100,19.35483870967742,1.3,1.3,0.5,7.287449392712547,1.3000000000000003,1.3000000000000003,0.3923076923076923,23.076923076923073,1.2,1.2,0.5,9.862256356242773,0.8813021848235115,0.8616026557777228,0.1327096538627365,30.0,1.0,1.0,0.5,16.923076923076927,0.6000000000000001,0.6000000000000001,0.1428571428571429,walking
257400,18.75,1.3,1.3,0.5,7.222222222222221,1.4,1.4,0.396011396011396,21.42857142857143,1.3,1.3,0.5,7.43118859687974,1.4943018616053196,1.512804561137615,0.14113138871171402,25.0,1.1,1.1,0.5,13.333333333333336,0.7,0.7,0.1538461538461538,walking
257700,18.75,1.3,1.3,0.5,7.222222222222221,1.4,1.4,0.396011396011396,21.42857142857143,1.4,1.3,0.5,7.389286028273887,2.0187286513687246,2.2049855014230038,0.14607339860984636,24.0,1.1,1.1,0.5,12.224108658743631,0.7000000000000001,0.7000000000000001,0.16228070175438603,walking
258000,18.75,1.3,1.3,0.5,7.588075880758806,1.4,1.4,0.396011396011396,21.42857142857143,1.4,1.3,0.5,7.3907425869118315,2.3519212553549744,2.4914803171232536,0.14891891799527557,23.07692307692308,1.1,1.1,0.5,10.64516129032258,0.7000000000000001,0.7000000000000001,0.16666666666666669,walking
258300,18.75,1.3,1.3,0.5,7.692307692307686,1.3000000000000003,1.4,0.3923076923076923,21.42857142857143,1.35,1.3,0.5,7.429492613221774,1.5089313988873907,1.5239455266522117,0.14120899707309542,24.999999999999996,1.1,1.1,0.5,13.333333333333336,0.7,0.7,0.15587044534412958,walking
258600,18.75,1.3,1.3,0.5,7.692307692307686,1.3000000000000003,1.4,0.3923076923076923,21.42857142857143,1.4,1.3,0.5,7.406509631778763,1.643722307498217,1.6990773971162225,0.1425761535085846,24.0,1.1,1.1,0.5,12.224108658743628,0.7000000000000001,0.7000000000000001,0.15959252971137527,walking
258900,18.75,1.3,1.3,0.5,6.837606837606838,1.3000000000000003,1.4,0.39443535188216033,21.42857142857143,1.4,1.3,0.5,7.379366142688244,1.6543055860833165,1.7502126588383202,0.14310471576331615,24.0,1.1,1.1,0.5,12.224108658743628,0.7000000000000001,0.7000000000000001,0.15959252971137527,walking
259200,18.181818181818183,1.3,1.3,0.5,9.45626477541371,1.4,1.5,0.39335887611749687,21.42857142857143,1.4,1.3,0.5,7.387687965377723,2.3574120871803164,2.541670227153976,0.1491912816194127,24.0,1.1,1.1,0.5,12.224108658743628,0.7000000000000001,0.7000000000000001,0.15959252971137527,walking
