index,fB_median_Thorax,Ti_median_Thorax,Te_median_Thorax,duty_median_Thorax,fBirq_Abd,Tiirq_Abd,Teirq_Abd,duty_irq_Abd,fBmedian_Abdomen,Ti_median_Abdomen,Te_median_Abdomen,duty_median_Abdomen,fBirq_Thorax,Tiirq_Thorax,Teirq_Thorax,duty_irq_Thorax,fB_median_Tot,Ti_median_Tot,Te_median_Tot,duty_median_Tot,fBirq_Tot,Tiirq_Tot,Teirq_Tot,duty_irq_Tot
39900,16.216216216216214,1.8,1.7,0.5049019607843137,6.046511627906977,0.8999999999999999,0.9999999999999998,0.2391304347826087,17.142857142857142,1.7,1.7,0.5106382978723405,5.077399703458929,0.8239121722773837,0.7826128721618433,0.1612563906406961,17.142857142857142,1.7,1.6,0.5161290322580645,7.936507936507937,1.0999999999999999,1.1,0.2675202156334232
40200,16.216216216216214,1.8,1.7,0.5,6.046511627906977,0.8999999999999999,0.9999999999999998,0.23832528180354257,17.142857142857142,1.7,1.7,0.5111111111111111,5.06977861995155,0.8405584081778322,0.7931594219841724,0.16175294383218386,17.647058823529413,1.6,1.6,0.5151515151515151,8.442776735459658,1.1,1.0,0.27328042328042323
40500,16.216216216216214,1.8,1.7,0.5,6.046511627906977,0.8999999999999999,0.9999999999999998,0.23832528180354257,17.142857142857142,1.7,1.7,0.5106382978723405,5.0911018913064385,0.8330196411517226,0.7795823037340943,0.16140595198236135,17.142857142857142,1.7,1.6,0.5161290322580645,7.936507936507937,1.0999999999999999,1.1,0.2644444444444445
40800,16.216216216216214,1.8,1.7,0.5,6.046511627906977,0.8999999999999999,0.9999999999999998,0.23852657004830907,16.666666666666668,1.7,1.7,0.5111111111111111,5.095858294088538,0.841454789300755,0.7950341422847192,0.16206028118762075,17.142857142857142,1.7,1.6,0.5185185185185185,7.936507936507937,1.0999999999999999,1.1,0.26388888888888895
41100,16.216216216216214,1.7,1.7,0.5,6.48699736510482,0.9999999999999998,0.9999999999999998,0.23686774026486457,16.666666666666668,1.7,1.7,0.5113695090439276,5.093244671613817,0.8435732255599006,0.7935792727944746,0.1622938589618641,17.64705882352941,1.7,1.6,0.5161290322580645,8.442776735459658,1.0000000000000002,1.0,0.270764119601329
41400,15.789473684210526,1.8,1.8,0.5,6.046511627906977,0.8999999999999999,1.0999999999999999,0.23660262891809897,17.142857142857142,1.7,1.7,0.5111111111111111,5.085864013985519,0.8322718858460455,0.7767885811299288,0.16169763145613267,17.142857142857142,1.7,1.6,0.5185185185185185,7.936507936507937,1.0999999999999999,1.1,0.2678571428571429
41700,15.789473684210526,1.8,1.8,0.5,6.046511627906977,0.8999999999999999,1.0999999999999999,0.23872785829307558,17.142857142857142,1.7,1.7,0.5111111111111111,5.085318210442444,0.8338309411034169,0.7762875957574605,0.16196728899890978,17.142857142857142,1.7,1.6,0.5185185185185185,7.936507936507937,1.0999999999999999,1.1,0.2678571428571429
42000,15.789473684210526,1.8,1.8,0.5,6.046511627906977,0.8999999999999999,1.0999999999999999,0.23660262891809897,16.666666666666668,1.7,1.7,0.5116279069767441,5.09372316426087,0.8439528613557536,0.7888434674068254,0.16217798116265167,16.666666666666668,1.7,1.6,0.5217391304347826,7.475083056478407,1.2,1.1999999999999997,0.2632978723404254
42300,15.789473684210526,1.8,1.8,0.5,6.046511627906977,0.8999999999999999,1.0999999999999999,0.23660262891809897,16.666666666666668,1.7,1.7,0.5116279069767441,5.0971629928161395,0.8561032470647302,0.7936708573372154,0.1620221407724629,17.142857142857142,1.7,1.6,0.5217391304347826,8.268733850129198,1.0999999999999999,1.1,0.2668463611859838
42600,15.789473684210526,1.8,1.8,0.5,6.046511627906977,1.0,1.0999999999999999,0.23369565217391303,16.666666666666668,1.7,1.7,0.5106382978723405,5.075485491354807,0.8671246507488499,0.7950470318741403,0.16272364073589232,17.64705882352941,1.7,1.6,0.5185185185185185,8.442776735459658,1.0000000000000002,1.0,0.2723514211886305
42900,15.789473684210526,1.8,1.8,0.5,6.046511627906977,0.8999999999999999,1.0999999999999999,0.23442239635995948,16.666666666666668,1.8,1.7,0.5,5.09608605621348,0.8896672298627982,0.8315023348821534,0.1620261034507401,17.647058823529413,1.6,1.6,0.5178799489144317,8.07692307692308,1.1,1.0,0.27341269841269833
43200,15.789473684210526,1.8,1.8,0.5,6.046511627906977,0.8999999999999999,1.0999999999999999,0.23660262891809897,16.666666666666668,1.8,1.7,0.503968253968254,5.0910991754423405,0.8875550840462337,0.8302813157258203,0.16152186263584645,17.647058823529413,1.7,1.6,0.5185185185185185,8.442776735459658,1.0500000000000003,1.0,0.2718899963086009
43500,15.789473684210526,1.8,1.7,0.5,6.391339214113874,0.8999999999999999,0.9999999999999998,0.23369565217391303,16.666666666666668,1.8,1.7,0.5092874029044242,5.0850474292518655,0.8854345423116712,0.8289433468903418,0.16116557069354717,17.647058823529413,1.6,1.6,0.5172413793103449,8.442776735459658,1.1,1.0,0.27248677248677255
