fB_median_Thorax,fBmedian_Abdomen,fB_median_Tot
11.32075472,12.5,12.24489796
11.11111111,12.5,12.24489796
11.11111111,12.5,12.24489796
10.52631579,12.24489796,12.24489796
10.71428571,12,11.53846154
11.11111111,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
2,2.298850575,1.904761905
0.918836141,1.996677741,2
0.154281306,2,1.993377483
1.03856865,1.78041543,1.851851852
10.71428571,11.76470588,12
10.52631579,12,12
10.34482759,12.24489796,12.24489796
10.90909091,12,12.24489796
10.52631579,12,12
10.71428571,12.24489796,12
11.32075472,12.24489796,12.24489796
11.32075472,12,12.24489796
11.32075472,12.24489796,12
10.16949153,12.24489796,12
10.16949153,12.24489796,12.24489796
10.52631579,12,11.76470588
10.52631579,12,11.76470588
11.32075472,12.24489796,12
11.11111111,12,12
11.11111111,12.24489796,12
10.90909091,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
10.90909091,12.24489796,12
10.90909091,12.24489796,12
10.90909091,12.24489796,12
10.71428571,12.24489796,12
11.11111111,12.24489796,12.24489796
10.71428571,12.24489796,12
11.11111111,12.24489796,12
10.71428571,12.24489796,12
11.11111111,12.24489796,12.24489796
11.32075472,12.24489796,12
11.11111111,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
11.11111111,12.24489796,12
11.11111111,12.24489796,12
11.32075472,12,12
11.11111111,12.24489796,12
10.71428571,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
10.90909091,12,12.24489796
11.32075472,12,12
10.71428571,12.24489796,12
11.11111111,12.24489796,12
11.32075472,12.24489796,12
11.11111111,12.24489796,12.24489796
11.11111111,12.24489796,12
11.32075472,12.24489796,12
11.32075472,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
10.52631579,12,12.24489796
10.71428571,12,12.24489796
11.11111111,12.24489796,12
11.11111111,12.24489796,12.24489796
11.53846154,12,12
10.90909091,12,11.76470588
11.11111111,12.24489796,12
10.71428571,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
11.32075472,12.24489796,12
11.32075472,12.24489796,12
9.836065574,12.24489796,12.24489796
11.11111111,12.24489796,12
11.32075472,12.24489796,12.24489796
11.32075472,12.24489796,12
11.11111111,12.24489796,12
11.11111111,12.24489796,12
11.11111111,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
10.71428571,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
10.90909091,12.24489796,12.24489796
10.71428571,12.24489796,12
11.11111111,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
10.16949153,12.24489796,12.24489796
10.52631579,12.24489796,12.24489796
10.90909091,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
10.90909091,12.24489796,12.24489796
10.90909091,12.24489796,12
10.71428571,12.24489796,12
10.90909091,12.24489796,12.24489796
10.52631579,12.24489796,12
10.90909091,12.24489796,12
11.32075472,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
10.16949153,12,12.24489796
10.52631579,12.5,12.24489796
10.90909091,12.24489796,12.24489796
11.11111111,12.5,12.5
11.32075472,12.5,12.5
11.32075472,12.5,12.24489796
10.90909091,12.24489796,12
11.11111111,12.24489796,12
11.32075472,12.5,12.24489796
10.52631579,12.24489796,12
11.32075472,12.37244898,12.24489796
11.11111111,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
10.52631579,12.24489796,12.24489796
10.71428571,12,12.24489796
10.71428571,12.24489796,12
11.32075472,12.24489796,12
10.52631579,12.24489796,12
1.630434783,2.764976959,1.952380952
1.287553648,1.996677741,1.986754967
1.244813278,2.090592334,2
7.142857143,12.5,11.32075472
11.11111111,12.24489796,12.24489796
11.11111111,11.32075472,10.71428571
11.32075472,12,11.76470588
11.11111111,12,11.76470588
11.32075472,12,11.76470588
11.32075472,12.24489796,12.24489796
1.630434783,2,1.904761905
1.630434783,1.993355482,1.993377483
4.761904762,2.173115716,2
8.219178082,12.24489796,12.24489796
10.52631579,12.24489796,12
10,12.24489796,11.76470588
10.34482759,12.24489796,12
10.52631579,12.24489796,12.24489796
10.52631579,12.24489796,12
10.71428571,12,12.24489796
9.230769231,12.24489796,12
10.16949153,12.24489796,12.24489796
9.836065574,12.24489796,12
10.52631579,12.24489796,12
10.34482759,12.24489796,12.24489796
10.52631579,12.24489796,12.24489796
10.71428571,12.24489796,12
10.34482759,12.24489796,12
10.34482759,12.24489796,12.24489796
10.52631579,12.24489796,12.24489796
9.836065574,12.24489796,11.76470588
10.71428571,12.24489796,12
10.71428571,12.24489796,12
10.90909091,12.24489796,12.5
10.90909091,12.24489796,12.24489796
10.71428571,12.24489796,11.76470588
10.34482759,12.24489796,12
10.34482759,12,11.76470588
10.90909091,12,12.24489796
10.52631579,12.24489796,12.24489796
10.71428571,12.24489796,11.76470588
10.71428571,12.24489796,11.76470588
11.32075472,12,12.24489796
11.32075472,12,11.76470588
7.692307692,12,11.32075472
9.230769231,12,11.53846154
10.52631579,12,11.32075472
10.52631579,12,11.53846154
10.16949153,11.76470588,12
10.90909091,12,12.24489796
10.08474576,11.76470588,12.24489796
10.52631579,11.76470588,10.71428571
10.52631579,12,11.53846154
10.34482759,12.24489796,11.53846154
10.16949153,12,11.11111111
10.52631579,12.24489796,11.53846154
10.52631579,12,12.24489796
10.52631579,12,12.24489796
10.52631579,12.24489796,12.24489796
10.52631579,12.24489796,11.76470588
10.71428571,12.24489796,11.88235294
10.52631579,12.24489796,12.24489796
10.71428571,12.24489796,11.76470588
10.90909091,12,11.76470588
10.71428571,12.24489796,12.24489796
10.71428571,12.24489796,12
10.90909091,12.24489796,12
10.90909091,12.24489796,12.24489796
11.11111111,12.24489796,11.76470588
11.11111111,12.24489796,11.76470588
10.90909091,12.24489796,11.76470588
1.685725785,1.812688822,6.976744186
1.5,1.993355482,2.030602194
1.910828025,5.555555556,3.157894737
10.34482759,12.24489796,12.24489796
11.53846154,12,11.53846154
11.11111111,12,11.76470588
11.53846154,12.5,12.24489796
1.71676982,1.993355482,1.925925926
1.731634183,1.993355482,1.925925926
9.375,12,12.24489796
11.53846154,12,12
11.53846154,12.24489796,12
9.677419355,12,12
10,12,12.24489796
11.53846154,12,11.76470588
9.523809524,11.76470588,12
9.523809524,11.76470588,12
11.53846154,12,11.76470588
11.32075472,12,11.76470588
11.32075472,12,11.76470588
11.32075472,11.76470588,11.11111111
11.11111111,11.76470588,11.11111111
11.53846154,12,11.53846154
11.11111111,12,11.53846154
11.11111111,12,11.53846154
11.53846154,12,11.76470588
11.53846154,12,12
11.76470588,12.24489796,11.88235294
11.53846154,12,12
11.32075472,12,11.76470588
11.76470588,12,12
11.76470588,12,11.53846154
11.76470588,12,11.53846154
11.53846154,11.76470588,11.32075472
11.53846154,12,11.76470588
11.53846154,11.76470588,11.53846154
11.76470588,12,11.53846154
11.53846154,12,11.53846154
11.32075472,12,11.53846154
11.32075472,12,11.76470588
11.53846154,12,12
11.53846154,12,11.53846154
11.53846154,12,11.53846154
11.53846154,12,12
11.53846154,12,12
11.53846154,12,11.76470588
11.53846154,12,12
11.11111111,12,11.76470588
11.53846154,12.24489796,11.76470588
11.32075472,12,11.76470588
3.278688525,4.918032787,2.870813397
5.769230769,7.407407407,4.958677686
8.955223881,11.76470588,11.11111111
11.76470588,12.24489796,12
11.76470588,12.24489796,12
11.53846154,12.24489796,12.24489796
11.76470588,12,12
11.76470588,12,11.76470588
3.296802826,4.615384615,5.405405405
3.278688525,4.615384615,5.405405405
10.71428571,12,12.24489796
11.53846154,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.53846154,12.24489796,12.24489796
11.53846154,12.24489796,12.24489796
11.32075472,12.5,12.24489796
11.32075472,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.32075472,12.5,12.24489796
11.32075472,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.53846154,12.24489796,12
11.32075472,12.24489796,12.24489796
11.53846154,12.24489796,12.24489796
11.32075472,12.24489796,12
11.53846154,12.24489796,12.24489796
11.53846154,12.24489796,12.24489796
11.53846154,12.5,12.24489796
11.53846154,12.24489796,12.24489796
11.53846154,12.24489796,12.24489796
11.53846154,12.24489796,12
11.32075472,12.24489796,12
11.11111111,12.24489796,12
11.53846154,12,12
11.53846154,12.24489796,12.24489796
11.53846154,12.24489796,12.24489796
11.76470588,12.24489796,12.24489796
11.53846154,12.24489796,12.24489796
8.571428571,11.53846154,11.76470588
8.571428571,11.53846154,11.76470588
11.53846154,12.24489796,12.24489796
11.53846154,12,12
11.76470588,12.24489796,12
11.53846154,12.24489796,12
10.90909091,12,12
11.11111111,12.24489796,12.24489796
11.53846154,12.24489796,12
11.11111111,12.24489796,12.24489796
11.53846154,12,12
11.53846154,12.24489796,12
11.11111111,12.24489796,12.24489796
11.32075472,12,12
11.53846154,12.24489796,12.24489796
11.53846154,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
11.32075472,12,12.24489796
11.32075472,12,12
11.53846154,12,12
11.53846154,12.24489796,12
11.32075472,12.24489796,12
11.32075472,12.24489796,12
11.32075472,12,12
7.792207792,9.836065574,11.11111111
1.630434783,2.158273381,1.678544636
1.724137931,2.158273381,1.678544636
10.16949153,12.24489796,12.24489796
10.52631579,12.24489796,12
11.32075472,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.32075472,12.24489796,12.24489796
11.32075472,12.24489796,12
11.32075472,12.24489796,12.24489796
11.53846154,12.24489796,12
11.53846154,12.24489796,12
10.90909091,12.24489796,12.24489796
11.11111111,12.24489796,12.24489796
11.53846154,12.24489796,12.24489796
11.53846154,12.24489796,12
11.32075472,12.24489796,12
11.32075472,12.24489796,12
1.630434783,4.379562044,4.52836637
1.201557218,1.904761905,4.511278195
1.993355482,5.217391304,10.90909091
11.11111111,12.24489796,12.24489796
11.53846154,12,12
11.32075472,12,11.76470588
11.11111111,12,11.53846154
11.11111111,12,11.53846154
11.11111111,12,11.76470588
11.11111111,12,11.76470588
11.53846154,12,11.76470588
11.53846154,12,12
11.11111111,12,12
11.53846154,12,12
11.53846154,12,11.76470588
11.32075472,12,11.76470588
11.32075472,12,11.76470588
11.32075472,12,11.53846154
11.32075472,12,11.76470588
11.32075472,12,12
11.32075472,12,12
11.32075472,12,12
11.32075472,25,11.76470588
37.5,25,32.45614035
12.76595745,25,10.72796935
9.250474383,9.230769231,11.32075472
10.00277855,9.230769231,10.34482759
37.5,10,11.53846154
2.066610337,8.333333333,4.568965517
10.90909091,8.333333333,11.21593291
10.00277855,8.333333333,11.21593291
20.68965517,17.64705882,19.35483871
20.34482759,17.14285714,19.35483871
20.68965517,17.14285714,20
20.68965517,17.14285714,20
20.68965517,18.18181818,20
20.68965517,7.894736842,20
20.68965517,7.793522267,20
20.68965517,8.109589041,20.68965517
26.08695652,18.18181818,20.68965517
7.100840336,1.78041543,10.81168831
7.058823529,8.955223881,14.28571429
19.35483871,10.16949153,20.68965517
19.67741935,11.11111111,15.19230769
16.66666667,8.333333333,14.63414634
30,27.27272727,30.78947368
25,24,31.57894737
25,24,33.33333333
25,23.07692308,24
25,23.07692308,23.53846154
28.57142857,23.07692308,25.54347826
30,26.08695652,27.27272727
30,26.08695652,26.08695652
31.57894737,26.08695652,26.08695652
22.22222222,7.594936709,22.64957265
7.407407407,6.593406593,21.42857143
7.100840336,7.5,22.22222222
30,26.08695652,30
28.57142857,25,31.57894737
31.57894737,25,27.27272727
31.57894737,25,28.57142857
31.57894737,26.08695652,33.33333333
30,25,33.33333333
30,25,33.33333333
31.57894737,25,31.57894737
31.57894737,25,28.57142857
21.42857143,23.07692308,21.42857143
21.42857143,23.07692308,21.42857143
21.42857143,23.07692308,21.42857143
28.57142857,24,25
0.458365164,7.692307692,1.964630225
5.882352941,7.547468354,5.277989337
6.599713056,7.594936709,7.407407407
2.857142857,10.34482759,5
4.255319149,2.284946237,4.615384615
6.818181818,6.765232975,4.615384615
6.666666667,2.150537634,2.678571429
6.666666667,2.075268817,2.388236763
6.25,2.150537634,2.678571429
5.607966457,5.159126588,4.597768644
6.897463002,5.159126588,3.529411765
9.160839161,8.955223881,8.276255708
8.823529412,7.594936709,6.818181818
7.5998076,6.382978723,6.705794206
3.386491557,2.419354839,4.597768644
3.614457831,2.198864323,4.615384615
3.614457831,3.896103896,2.097902098
4.255319149,3.896103896,2.097902098
2.097902098,3.896103896,2.097902098
3.912882983,3.896103896,4.026845638
3.614457831,3.896103896,3.225806452
4.351482026,3.883535819,3.626326045
4.225352113,3.896103896,3.626326045
3.174603175,4.686373468,3.128054741
3.102453102,5.263157895,3.225806452
4.651162791,5.286446204,4.615384615
4.225352113,5.286446204,5.117595819
3.851851852,5.309734513,5.357142857
3.703703704,6.666666667,4.87804878
3.174603175,5.263157895,6.315789474
3.703703704,5.98820059,7.151979566
6.976744186,6.593406593,6.63003663
6.976744186,6.18622449,7.058823529
10.71428571,8.955223881,9.836065574
10.71428571,9.160839161,9.836065574
10.71428571,9.836065574,9.677419355
10.71428571,9.090909091,9.836065574
10.71428571,9.090909091,10.62030075
10.71428571,8.759590793,9.836065574
10.71428571,8.823529412,10.16949153
10.71428571,9.677419355,10.90909091
10.90909091,9.677419355,10.90909091
10.90909091,9.523809524,10.71428571
10.90909091,9.677419355,10.71428571
10.90909091,9.090909091,10.71428571
10.90909091,9.090909091,10.71428571
10.90909091,9.090909091,10.52631579
10.71428571,9.836065574,10
10.71428571,10,10.16949153
10.90909091,10.34482759,10.34482759
10.90909091,10,10.52631579
10.90909091,10,10.34482759
10.71428571,10.16949153,10.16949153
10.71428571,10,10
10.71428571,10.34482759,10
10.81168831,10.34482759,10.16949153
10.34482759,8.571428571,10.16949153
10.34482759,8.450704225,10.52631579
10.34482759,8.219178082,10.52631579
10.71428571,9.523809524,10.52631579
10.71428571,9.836065574,10.71428571
10.71428571,10,10.34482759
10.43557169,9.090909091,10.71428571
9.836065574,9.090909091,8.695652174
8.695652174,8.219178082,9.836065574
8.695652174,7.894736842,9.836065574
8.695652174,8.219178082,10.34482759
10.71428571,9.302884615,10
10.52631579,9.677419355,9.375
10.71428571,9.677419355,9.677419355
4.47761194,6.666666667,4.615384615
3.125,5.286446204,4.615384615
3.141447368,5.382139984,4.615384615
3.439153439,5.454545455,6.315789474
5.555555556,5.382139984,6.315789474
10,8.219178082,9.023066486
9.836065574,8.333333333,9.756742464
10.16949153,10,10.52631579
8.695652174,7.407407407,9.230769231
8.695652174,7.317073171,8.823529412
8.695652174,7.407407407,8.955223881
10.52631579,9.090909091,9.230769231
10.34482759,8.450704225,9.090909091
10.52631579,9.230769231,10.34482759
10,8.333333333,8.333333333
9.836065574,7.594936709,8.333333333
9.523809524,7.594936709,8.571428571
10.52631579,9.836065574,9.523809524
10.52631579,9.836065574,10.34482759
10.52631579,9.836065574,9.677419355
10.52631579,10.16949153,10.71428571
10.71428571,10.16949153,11.11111111
9.836065574,7.5,8.450704225
9.523809524,6.349384099,7.894736842
5.405405405,4.195804196,4.47761194
5.309734513,4.109589041,4.511278195
5.405405405,4.225352113,4.580152672
8.333333333,8,8.333333333
8.695652174,8.695652174,10.16949153
10.16949153,10.16949153,10
10.16949153,10.16949153,10
10.90909091,10.16949153,10.52631579
7.894736842,6.382978723,7.594936709
7.792207792,6.18556701,7.5
7.792207792,6.217783505,7.5
10.52631579,10.52631579,9.677419355
10.08474576,9.836065574,10
9.523809524,9.090909091,8.511066398
5.309734513,6.12244898,9.090909091
5.218969821,4.123760038,9.523809524
5.454996281,4.6875,4.494445068
6.154007995,4.907852564,4.252228789
8.333333333,4.225352113,5.357142857
10.34482759,9.230769231,11.11111111
10.34482759,9.677419355,11.11111111
10.34482759,10,9.523809524
10.52631579,10.16949153,9.523809524
10.71428571,10.16949153,10
10.34482759,9.230769231,10.16949153
10.34482759,9.230769231,10.71428571
8.571428571,7.894736842,7.058823529
8.571428571,7.317073171,6.896551724
8.695652174,7.792207792,10.52631579
10.71428571,10.52631579,11.11111111
10.71428571,9.677419355,11.11111111
10.62030075,9.677419355,10.90909091
10.62030075,9.677419355,11.11111111
10.52631579,10.16949153,9.375
10.52631579,9.836065574,8.955223881
10.52631579,9.230769231,8.571428571
7.058823529,3.921568627,8.219178082
5.555555556,3.921568627,8.108108108
6.25,3.921568627,8.219178082
10.34482759,8.955223881,10.71428571
10.52631579,10.52631579,10.34482759
10.34482759,10.16949153,9.836065574
10.52631579,10,9.677419355
10.52631579,10.16949153,9.836065574
10.34482759,9.756742464,10.90909091
10.52631579,9.230769231,10.71428571
9.523809524,9.523809524,10.52631579
9.677419355,10.16949153,9.677419355
10,10.34482759,9.677419355
10.16949153,10.16949153,10.52631579
7.594936709,3.870967742,3.614457831
6.25,3.775974669,3.647719713
7.058823529,3.775974669,3.529411765
10.71428571,8.633540373,8.571428571
9.523809524,4.109589041,5.607476636
8.108108108,4.109589041,5.555555556
8,4.109589041,5.504587156
7.142857143,4.166867615,8.333333333
8.571428571,6.25,9.375
10.52631579,9.230769231,9.090909091
9.375,8.219178082,10.16949153
9.677419355,7.894736842,10.34482759
10,8.333333333,10.71428571
10.71428571,9.836065574,10.71428571
10.71428571,9.523809524,10.52631579
10.71428571,9.523809524,9.230769231
8.695652174,4.109589041,3.658672616
7.228915663,4.109589041,3.625410734
8.333333333,4.109589041,3.571934798
6.666666667,5.217391304,6.741573034
6.666666667,6.451612903,7.894736842
9.375,10.16949153,8.571428571
10.16949153,7.594936709,8.695652174
10,7.5,8.759590793
10.16949153,7.594936709,8.823529412
10.52631579,10.16949153,10.90909091
9.523809524,8.219178082,9.090909091
8.955223881,7.407407407,7.594936709
9.677419355,8,8.823529412
10.43557169,10,9.677419355
9.836065574,10.16949153,10.90909091
9.677419355,10.16949153,10.90909091
9.523809524,10,10.90909091
10.16949153,10.16949153,9.090909091
25,24,20.68965517
25,24,21.42857143
9.523809524,9.090909091,11.11111111
9.523809524,9.090909091,11.11111111
9.375,9.090909091,10.90909091
10.16949153,10.52631579,10.34482759
10.16949153,10.16949153,9.090909091
24,23.07692308,20
10.16949153,10.16949153,10.90909091
10.52631579,10.16949153,10.90909091
5.504587156,3,2.985370201
3.243243243,3.680981595,3.090735738
4.819354839,3.896103896,3.529411765
6.976744186,4.054054054,3.658672616
6.976744186,5.217391304,6.818181818
10.52631579,9.836065574,10.16949153
10.52631579,8.571428571,8.823529412
10.52631579,8.571428571,8.823529412
3.225806452,3.680981595,3.225806452
3.084853291,3.680981595,3.225806452
3.234524847,3.680981595,3.225806452
6.666666667,3.921568627,8.695652174
7.228915663,3.921568627,8.759590793
10.52631579,10.16949153,10.90909091
10.52631579,10.16949153,10.90909091
26.08695652,25,21.42857143
26.08695652,24,20.68965517
26.08695652,24,20.68965517
8.571428571,7.692307692,10.52631579
8.450704225,7.142857143,10.52631579
8.571428571,7.594936709,10.71428571
10.52631579,10.16949153,10.71428571
9.523809524,7.894736842,10.71428571
9.230769231,7.843472317,10.90909091
9.523809524,8.219178082,10.90909091
10.34482759,9.375,10.52631579
10.34482759,9.230769231,10.52631579
25,23.07692308,20.68965517
9.836065574,9.677419355,8.333333333
10.52631579,9.836065574,9.836065574
2.941176471,3.680981595,2.760385819
3.015075377,3.47092558,2.643171806
3.703703704,3.775974669,2.955665025
4.195804196,3.870967742,3.225806452
4.47761194,3.870967742,3.225806452
10.34482759,5.405405405,7.594936709
10.34482759,5.405405405,7.594936709
10.34482759,9.677419355,11.11111111
10.34482759,9.523809524,11.11111111
10.52631579,10,11.11111111
10,8.955223881,11.01010101
10,8.823529412,10.90909091
4.181235431,3.896103896,5.940594059
4.195804196,2.765035678,2.985370201
4.138127854,3.896103896,4.181641574
10.52631579,4.166666667,6.818181818
10.52631579,5.555555556,7.5
9.677419355,7.317073171,8.108108108
9.523809524,4.545715434,4.838709677
9.090909091,4.225352113,4.819354839
9.523809524,4.461521451,7.594936709
9.090909091,7.317073171,8.450704225
9.090909091,6.666666667,7.407407407
10.34482759,6.779877426,6.818181818
9.449404762,6.666666667,6.593406593
9.836065574,6.896551724,6.741573034
7.594936709,5.405405405,6.18556701
7.407407407,5.405405405,6.818181818
7.5,5.687331536,7.407407407
10.16949153,7.792207792,8.333333333
3.947368421,2.941176471,2.955665025
2.926829268,3,2.643171806
2.978125924,2.970588235,3.120440914
2.898821333,2.846735024,2.603637185
3.797468354,2.970588235,2.955665025
10.34482759,10.16949153,8.955223881
10.34482759,10.16949153,9.677419355
10.52631579,10.34482759,9.836065574
10.52631579,10.16949153,9.836065574
10.34482759,10.16949153,10.71428571
10,9.836065574,10.90909091
10.16949153,9.756742464,11.11111111
9.677419355,9.449404762,10.90909091
10.16949153,9.836065574,8.571428571
10,10.16949153,8.823529412
10.34482759,10.16949153,9.449404762
8.219178082,4.511278195,6.818181818
7.792207792,4.040449846,5
7.792207792,4.040449846,5
9.836065574,8.219178082,8.823529412
10,7.407407407,8.450704225
9.836065574,6.818181818,8.108108108
9.677419355,6.896551724,8.219178082
25,23.07692308,20.68965517
10.34482759,9.230769231,8.823529412
10.34482759,9.230769231,8.823529412
10.16949153,9.230769231,8.823529412
24,23.07692308,20.68965517
9.523809524,6.25,7.594936709
9.523809524,6.060606061,7.594936709
9.523809524,6.25,7.792207792
10.34482759,10.34482759,10.52631579
25,24,20.68965517
24,24,20.68965517
10.34482759,7.317073171,7.594936709
10.34482759,6.936647955,7.5
10.16949153,7.317073171,8.108108108
10.16949153,7.142857143,8.108108108
10.34482759,7.228915663,8.163643095
10.34482759,7.894736842,8.695652174
10.34482759,8.054054054,8.695652174
10.34482759,9.836065574,10.16949153
10.34482759,9.090909091,10.16949153
25,24,20.68965517
5.454545455,2.620537077,3.225806452
5.128205128,2.654867257,2.708927843
5.042016807,2.654867257,3.316536876
5.660377358,6.976744186,6.282894737
8,7.407407407,7.594936709
9.677419355,5.357142857,6.741573034
2.597451274,2.654867257,2.857142857
2.553191489,2.654867257,2.564102564
2.586206897,2.654867257,2.898550725
10.52631579,9.836065574,10.16949153
9.836065574,10.16949153,10
9.836065574,10.16949153,10.34482759
6.593406593,2.564289889,3.316536876
5.217391304,2.581230109,2.69058296
6.382978723,2.654867257,3.316536876
6.593406593,2.654867257,3.316536876
7.058823529,2.654867257,3.692342649
10.34482759,4.979338843,6.593406593
10.34482759,7.317073171,8.108108108
10.16949153,5.263157895,6
10.34482759,6.382978723,6.896551724
10.34482759,7.228915663,7.5
2,2.542372881,3.225806452
2,2.495676237,2.459016393
2,2.419354839,2.69058296
10.16949153,7.692307692,10
10.16949153,8.571428571,10.52631579
10.16949153,8.333333333,10.16949153
10.16949153,8.695652174,10.52631579
24,23.07692308,20
23.07692308,23.07692308,20
23.07692308,24,20.68965517
24,24,20.68965517
25,24,20.68965517
8.571428571,9.836065574,9.523809524
5.581516096,8.955223881,9.230769231
7.058823529,4.152298851,5.940594059
7.692307692,4.152298851,3.529411765
3.846153846,3.260869565,4.285714286
3.703703704,3.550295858,6.741573034
3.846153846,3.846153846,6.741573034
10,5.825242718,7.594936709
10,6.818181818,8.823529412
10.16949153,9.677419355,10.71428571
10.16949153,9.677419355,10.71428571
10,10.16949153,9.230769231
10.16949153,10.34482759,9.836065574
24,24,20
10.34482759,10.16949153,10.16949153
10.52631579,10.16949153,10.16949153
10.34482759,10.16949153,10.52631579
24,24,20.68965517
22.22222222,23.07692308,20.68965517
9.523809524,9.836065574,10.62030075
10,8.571428571,10.52631579
10,8.633540373,10.52631579
10,9.677419355,10.52631579
10.34482759,9.836065574,10.52631579
10.34482759,10,10.34482759
24,23.07692308,20.68965517
10,10,9.523809524
23.07692308,23.07692308,20
10.16949153,9.230769231,8.823529412
10.16949153,9.160839161,8.571428571
10.16949153,10,9.375
25,24,20.68965517
25,24,20.68965517
25,24,20.68965517
24,22.22222222,20.68965517
25,22.22222222,20.68965517
24,23.07692308,20
24,23.07692308,20
4.109589041,2.419354839,4.054054054
3.260869565,2.4,3.488372093
3.947368421,2.448979592,4.137931034
9.523809524,2.479338843,2.898550725
9.836065574,3.658536585,4.428104575
10.16949153,7.594936709,8.219178082
10.16949153,7.5,8
10.16949153,7.407407407,7.692307692
10.16949153,7.407407407,7.692307692
10.34482759,6.741573034,7.594936709
7.058823529,4.8,5.172413793
6.818181818,3.870967742,3.973509934
3.06122449,2.162225339,2.006688963
5.217391304,2.323595506,2.027027027
4.225352113,2.352941176,2.843665768
2.684577194,2.101582628,2.105289077
4.87804878,2.300066094,2.69058296
10.34482759,10,10.16949153
24,23.07692308,20.68965517
24,24,20.68965517
10.34482759,10.16949153,10.16949153
24,24,20.68965517
24,23.07692308,20
25,23.07692308,20
23.07692308,23.07692308,19.35483871
23.07692308,23.07692308,19.35483871
10.34482759,10,10.16949153
10.34482759,10,10.16949153
10.34482759,10,10
10.34482759,9.836065574,10
10.34482759,10.16949153,10.16949153
10.34482759,10,10.16949153
10.34482759,10,10.16949153
24,24,20.68965517
10.16949153,10.16949153,10.71428571
24,24,20.68965517
10.34482759,10.16949153,10.16949153
10.34482759,10,10.16949153
10.16949153,10.16949153,10.16949153
24,24,20.68965517
10.16949153,10,10.71428571
10.34482759,10,10.71428571
9.523809524,8.219178082,8
9.230769231,6.593406593,6.593406593
9.375,7.594936709,7.142857143
10.16949153,9.836065574,10.71428571
7.058823529,3.726708075,4.724409449
7.058823529,3.66975909,4.580152672
7.058823529,3.680981595,4.580152672
10.16949153,9.836065574,9.836065574
10.34482759,10,9.677419355
10.34482759,9.836065574,10.16949153
10.34482759,9.836065574,10.34482759
10.34482759,10,10
10.34482759,10,10
10.34482759,10.16949153,9.836065574
10.16949153,9.836065574,9.375
10.16949153,9.677419355,9.677419355
10.34482759,10,10
10.34482759,9.523809524,9.375
10.34482759,3.66975909,3.896103896
10.34482759,3.571555115,3.715205889
8.955223881,4.225352113,5.504587156
7.594936709,3.921568627,5.504587156
9.375,3.921568627,6.896551724
25,23.07692308,20
10.34482759,10.16949153,10.16949153
10.16949153,10,10.52631579
10.16949153,10.16949153,10.52631579
10.16949153,10.16949153,9.836065574
10.16949153,10.16949153,9.836065574
25,24,20.68965517
10.34482759,10.16949153,10.34482759
10.16949153,10.16949153,10.16949153
24,23.07692308,20.68965517
24,24,20
10.16949153,10.16949153,9.677419355
10.16949153,10.16949153,10
24,24,20.68965517
24,24,20.68965517
24,23.07692308,20.68965517
24,24,20.68965517
10,8.571428571,9.375
10,8.571428571,9.375
10,4.651162791,6.315789474
10,4.511278195,5.97029703
10,4.225352113,6.593406593
10,4.210578154,6.12244898
10,4.181235431,6.25
25,24,20.68965517
9.523809524,9.230769231,8.219178082
9.523809524,9.090909091,8
10.16949153,9.523809524,9.677419355
10.16949153,9.523809524,10.16949153
10,6.315789474,7.5
10.16949153,5.555555556,7.407407407
9.836065574,6.12244898,7.5
9.523809524,7.594936709,10.71428571
9.836065574,8.955223881,10.71428571
25,24,20.68965517
10.16949153,10.16949153,10.71428571
10.16949153,10,10.71428571
10.34482759,10,9.836065574
10.34482759,10,9.836065574
10.16949153,9.836065574,10
23.07692308,23.07692308,20.68965517
10.16949153,10.16949153,10.71428571
10.16949153,10,10
10.16949153,10,9.836065574
23.07692308,23.07692308,20
23.07692308,23.07692308,20
10,10,9.836065574
10.16949153,10,9.677419355
10.16949153,10,9.836065574
10.16949153,9.836065574,9.523809524
10.16949153,9.677419355,9.836065574
24,23.07692308,20.68965517
24,24,20.68965517
24,24,20.68965517
